DOW,DOW_NBR_PRIMARY,FISHERIES_WATERBODY_ID,WATERSHED_MINOR_ID,DOW_SUB_BASIN_NBR_PRIMARY,LAKE_CLASS_ID_PRIMARY,LAKE_CLASS_ID_ALTERNATE,PLS_SECTION_ID_LAKE_CENTER,LAKE_NAME,ALT_LAKE_NAME,mean.gdd,area.hectares,LAKE_AREA_DOW_ACRES,LAKE_AREA_GIS_ACRES,LAKE_AREA_PLANIMETERED_ACRES,MAX_DEPTH_FEET,MEAN_DEPTH_FEET,PDIST_cum,SHORE_LENGTH_MILES,MAX_FETCH_MILES,littoral.zone,LITTORAL_AREA_ACRES,secchi.m,FETCH_ORIENTATION_DEGREES,LAKE_CENTER_LAT_DD5,LAKE_CENTER_LONG_DD5,LAKE_CENTER_UTM_EASTING,LAKE_CENTER_UTM_NORTHING
86028200,860282,4066,17010,0,24,NA,12102807,Louisa,NA,2844.699099,76.65966898,183,189.43,194,44,10.5,0.754643823,4.52,1.1,0.59654905,122,1.0625,67,45.30383,-94.25624,401878.4,5017722.4
86028400,860284,4055,17010,0,24,NA,12102811,Augusta,NA,2739.663679,75.72484432,186,187.12,177,82,24.9,0.732761045,4.76,0.89,0.3345717,65.3,1.6,247,45.30281,-94.16828,408364.3,5017116
86028800,860288,2935,18020,0,38,NA,12102826,John,NA,2745.335782,160.8586381,506,397.49,411,28,12.9,0.603960396,5.1,2,0.9163288,353,2.44,NA,45.2599,-94.16691,408677.7,5012448
86028900,860289,4061,18020,0,24,NA,12102834,East Lake Sylvia,Sylvia (PWI),2674.983267,270.9049021,747,669.42,652,78,41.1,0.509894459,5.96,1.51,0.693015,170,5.18,22,45.25215,-94.19526,406238,5011663.7
86029300,860293,4049,18017,0,24,NA,11802807,Collinwood,NA,2821.877004,257.3276868,637,635.87,584,28,12,0.727109626,5.05,1.7,0.5033516,351,1.37,337,45.0507,-94.25517,401155.2,4989471.7
86029800,860298,4065,17010,0,24,NA,12102831,Union,NA,2819.474606,37.60746998,91,92.93,88.6,35,NA,0.620936924,1.51,0.5,0.2957956,27.4,1.52,45,45.25341,-94.26057,401100.8,5011840.5
87001900,870019,3826,25081,0,43,42,11303910,Tyson,NA,2845.536781,67.20620402,180,166.07,147,8,NA,0.550331859,3.29,1,1,166.07,0.8572,270,44.61321,-95.53755,298879.5,4943186
87003000,870030,3291,25084,0,43,42,11403915,Wood,NA,2991.988329,196.1432105,484,484.68,432,9,NA,0.873586695,5.07,1.5,0.1178623,484.68,0.4,45,44.68596,-95.53227,299434.8,4951199.8
1000200,10002,2519,35005,0,NA,NA,4502206,Split Rock,NA,NA,NA,27,27.2,30,8,4,NA,0.9,NA,NA,27.2,NA,NA,46.40526,-93.16806,487123.7,5139075.4
1000300,10003,10642,10001,0,NA,NA,4702216,Sandabacka,Dutch (PWI),NA,NA,30,26.76,NA,NA,NA,NA,0.76,NA,NA,0,NA,NA,46.55388,-93.13726,489475.6,5155595.9
1000400,10004,10651,10001,0,NA,NA,4702216,Dutch,Sandabacka (PWI),NA,NA,47,39.07,NA,NA,NA,NA,1.33,NA,NA,0,NA,NA,46.55039,-93.13713,489528.9,5155207.7
1000500,10005,10541,9072,0,NA,NA,4802233,Rice,NA,NA,NA,83,74.85,NA,NA,NA,NA,1.63,NA,NA,0,NA,NA,46.59524,-93.13505,489576.3,5160184
1000600,10006,10418,9070,0,NA,NA,4802213,Mud,NA,NA,NA,15,13.99,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,46.64156,-93.06728,494869.7,5165322.7
1000700,10007,10465,9071,0,NA,NA,4802227,Jay,NA,NA,NA,12,10.78,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,46.62168,-93.1095,491624,5163124.3
1000800,10008,10441,9070,0,NA,NA,4802223,Spruce,NA,NA,NA,26,16.14,NA,NA,NA,NA,0.72,NA,NA,0,NA,NA,46.63227,-93.10056,492300.2,5164295.1
1000900,10009,2294,9071,0,33,NA,4802223,Douglas,Long,NA,NA,75,77.83,75,39,14,NA,2.48,1.06,NA,44,NA,90,46.6281,-93.09542,493025.9,5163899.5
1001000,10010,10460,9071,0,NA,NA,4802223,Nelson,NA,NA,NA,71,56.72,NA,NA,NA,NA,1.38,NA,NA,0,NA,NA,46.62305,-93.09456,492730.1,5163270.1
1001100,10011,10442,9070,0,NA,NA,4802224,Cranberry,NA,NA,NA,19,18.86,NA,NA,NA,NA,0.71,NA,NA,0,NA,NA,46.63178,-93.074,494312.8,5164248.2
1001200,10012,10430,9070,0,NA,NA,4802224,Louma,NA,NA,NA,18,17.63,NA,NA,NA,NA,0.6,NA,NA,0,NA,NA,46.63528,-93.06779,494816.8,5164638.7
1001300,10013,10497,9072,0,NA,NA,4802228,Kelly,NA,NA,NA,15,14.49,NA,NA,NA,NA,0.64,NA,NA,0,NA,NA,46.61097,-93.12865,490153.4,5161935.3
1001400,10014,2055,9081,0,21,NA,5002206,Savanna,NA,NA,NA,90,85.59,91,23,13,NA,2.01,0.75,NA,63,NA,NA,46.84762,-93.18365,486034.3,5188272.5
1001600,10016,9853,9003,0,NA,NA,5002215,Little Prairie,NA,NA,NA,78,72.55,NA,NA,NA,NA,1.24,NA,NA,0,NA,NA,46.81591,-93.10478,492013.9,5184715.8
1001700,10017,9866,9003,0,NA,NA,5002216,Stony,Lake Sixteen,NA,NA,52,46.72,NA,NA,NA,NA,1.05,NA,NA,0,NA,NA,46.81324,-93.14272,489126.4,5184425.9
1001800,10018,9855,9080,0,NA,NA,5002218,Little Savanna,NA,NA,NA,23,19.17,NA,NA,NA,NA,0.72,NA,NA,0,NA,NA,46.8165,-93.18226,486102.8,5184780.6
1002000,10020,9676,3022,0,NA,NA,5102232,Unnamed,NA,NA,NA,19,17.05,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,46.85918,-93.16216,487645.1,5189531.3
1002100,10021,9109,3049,0,NA,NA,5202212,Floodwood Pond,NA,NA,NA,17,10.59,NA,NA,NA,NA,0.51,NA,NA,0,NA,NA,47.00608,-93.07579,494255.1,5205830.3
1002200,10022,2170,9077,0,35,NA,4902218,Island,NA,NA,NA,281,243.67,243,25,NA,NA,4.81,0.93,NA,194,NA,315,46.73386,-93.19016,485494.5,5175624.9
1002400,10024,2087,9095,0,21,NA,5002312,Loon,Townline,NA,NA,32,34.19,33,21,NA,NA,1.14,0.37,NA,22,NA,45,46.82561,-93.19039,485455,5185826.5
1002500,10025,11152,36002,0,NA,NA,4502321,Twenty-one,NA,NA,NA,50,19.9,NA,NA,NA,NA,0.75,NA,NA,0,NA,NA,46.37306,-93.25327,480524.2,5135541
1002600,10026,10556,9073,0,NA,NA,4702301,Little Sheriff,NA,NA,NA,43,31.44,NA,NA,NA,NA,0.86,NA,NA,0,NA,NA,46.59025,-93.19474,485097.2,5159652.3
1002800,10028,3578,10001,0,32,NA,4702309,Starvation,NA,NA,NA,81,67.2,66,32,12,NA,2.79,1,NA,44,NA,NA,46.56604,-93.25832,479948.8,5156940.6
1002900,10029,10341,9075,0,NA,NA,4802310,Mud,NA,NA,NA,484,588.84,NA,NA,NA,NA,3.87,NA,NA,0,NA,NA,46.65722,-93.24623,481158.2,5167144.9
1003100,10031,2169,9077,0,37,NA,4902314,Anderson,NA,NA,NA,97,91.34,86,16,3,NA,1.88,1,NA,83,NA,NA,46.73772,-93.23264,482223.5,5176078.6
1003200,10032,2178,9077,0,21,NA,4902313,Camp,NA,NA,NA,15,14.9,13,37,10,NA,0.64,NA,NA,8,NA,NA,46.7342,-93.2104,483814.9,5175647.2
1003500,10035,10268,9077,0,NA,NA,4902333,Mud,NA,NA,NA,65,47.9,NA,NA,NA,NA,1.24,NA,NA,0,NA,NA,46.69002,-93.2727,479139.7,5170764.8
1003600,10036,2054,9081,0,20,NA,5002303,Wakefield,NA,NA,NA,171,163.92,148,69,13,NA,3.35,0.75,NA,81,NA,45,46.84847,-93.23574,481991.3,5188383.1
1003700,10037,9726,9092,0,NA,NA,5002306,Unnamed,NA,NA,NA,19,22.61,NA,NA,NA,NA,0.73,NA,NA,0,NA,NA,46.84667,-93.30075,477055.9,5188151
1003800,10038,3579,9095,0,39,NA,5002314,Remote,Pine Island,NA,NA,135,133.66,132,47,6,NA,4.17,0.75,NA,124,NA,NA,46.82325,-93.21163,483910.1,5185593.9
1003900,10039,9876,9095,0,NA,NA,5002315,Unnamed,NA,NA,NA,14,11.47,NA,NA,NA,NA,0.52,NA,NA,0,NA,NA,46.81196,-93.23258,482259.5,5184297.2
1004000,10040,3576,9094,0,35,NA,5002320,Aitkin,NA,NA,NA,850,658.81,487,35,NA,NA,13.59,1.82,NA,453,NA,45,46.80145,-93.28985,477923.6,5183462.1
1004100,10041,9905,9095,0,NA,NA,5002321,Twin,Ude,NA,NA,26,17.53,NA,NA,NA,NA,0.7,NA,NA,0,NA,NA,46.80599,-93.25632,480446.7,5183653.3
1004200,10042,2117,9096,0,20,NA,5002326,Glacier,Turner,NA,NA,139,134.98,133,60,NA,NA,3.19,1,NA,59,NA,360,46.79101,-93.22232,483054.9,5181945.4
1004300,10043,9958,9094,0,NA,NA,5002329,Unnamed,NA,NA,NA,26,20.56,NA,NA,NA,NA,0.77,NA,NA,0,NA,NA,46.79429,-93.28146,478496.2,5182331.6
1004400,10044,9965,9094,0,NA,NA,5002330,Tiesen,NA,NA,NA,30,31.37,NA,NA,NA,NA,0.89,NA,NA,0,NA,NA,46.79255,-93.30581,476697.4,5182131.8
1004500,10045,1940,9088,0,39,NA,5102303,Blackface,NA,NA,NA,185,191.8,172,18,NA,NA,3.5,2,NA,170,NA,NA,46.92869,-93.24686,481250.7,5197220.4
1004700,10047,9449,9082,0,NA,NA,5102316,Long,NA,NA,NA,30,23.1,NA,NA,NA,NA,0.9,NA,NA,0,NA,NA,46.90918,-93.25774,480401.6,5195079.2
1004800,10048,9409,9088,0,NA,NA,5102310,Little Blackface,NA,NA,NA,30,18.75,NA,NA,NA,NA,0.66,NA,NA,0,NA,NA,46.91994,-93.24555,481327.2,5196310.4
1004900,10049,1975,9082,0,36,NA,5102315,Bay,NA,NA,NA,60,35.16,65,36,NA,NA,1.16,1,NA,23.49,NA,NA,46.90204,-93.24838,481111.6,5194334.2
1005000,10050,9462,9088,0,NA,NA,5102317,Unnamed,NA,NA,NA,10,9.55,NA,NA,NA,NA,0.44,NA,NA,0,NA,NA,46.90661,-93.27355,479174.6,5194831
1005100,10051,9467,9089,0,NA,NA,5102317,Unnamed,NA,NA,NA,17,10.76,NA,NA,NA,NA,0.88,NA,NA,0,NA,NA,46.90499,-93.28876,477991.9,5194661.4
1005200,10052,1988,9082,0,NA,NA,5102321,Little Red Horse,NA,NA,NA,30,32.12,NA,15,NA,NA,1.17,NA,NA,32.12,NA,NA,46.89018,-93.25748,480383.8,5193063.1
1005300,10053,2017,9081,0,37,NA,5102335,Rat House,NA,NA,NA,122,110.2,169,3,2,NA,1.81,1,NA,110.2,NA,NA,46.86736,-93.2256,482832,5190458.2
1005400,10054,2036,9092,0,NA,NA,5102332,Unnamed,Sheets,NA,NA,15,14.88,NA,45,NA,NA,0.66,NA,NA,NA,NA,NA,46.85839,-93.28742,478111.9,5189496.7
1005600,10056,2028,9081,0,21,NA,5102336,Cutaway,NA,NA,NA,123,112.73,113,24,11,NA,2.17,1,NA,70,NA,NA,46.86229,-93.20745,484181.9,5189880.8
1005900,10059,1915,9084,0,29,NA,5202326,Hay,NA,NA,NA,133,128.88,106,32,14,NA,2.12,0.68,NA,57,NA,315,46.95481,-93.2121,483907.7,5200206.5
1006000,10060,10165,9097,0,NA,NA,4902424,Sandy River,NA,NA,NA,368,333.86,NA,NA,NA,NA,5,NA,NA,0,NA,NA,46.71752,-93.32465,475720.2,5174088.8
1006100,10061,2197,9097,0,39,NA,4902426,Flowage,Flowage (John's),NA,NA,720,731.16,705,8,4,NA,11.66,NA,NA,731.16,NA,NA,46.69581,-93.33835,475049.4,5171750.9
1006300,10063,2105,9094,0,20,NA,5002319,Bass,NA,NA,NA,94,89.13,86,42,NA,NA,1.57,1,NA,55,NA,NA,46.80833,-93.3107,476258.3,5183946.3
1006400,10064,2606,36009,0,32,NA,4302403,Bear,NA,NA,NA,127,123.61,131,60,10,NA,2.56,0.85,NA,93,NA,270,46.2408,-93.36598,471770.8,5120846.2
1006600,10066,11135,10045,0,NA,NA,4502413,Porcupine,NA,NA,NA,53,50.08,NA,NA,NA,NA,1.15,NA,NA,0,NA,NA,46.37955,-93.31864,475507.8,5136247.6
1006700,10067,15935,10021,0,NA,NA,4702434,Rice,NA,NA,NA,4422,3698.88,NA,4.5,NA,NA,11.3,NA,NA,3698.88,NA,NA,46.51621,-93.36323,471366,5151041.1
1006800,10068,10673,10002,0,NA,NA,4702423,Mandy,Little Rice,NA,NA,107,87.66,NA,11,NA,NA,2.09,NA,NA,87.66,NA,NA,46.54225,-93.3389,473983.3,5154273.9
1007000,10070,2259,9101,0,31,NA,4802415,Round,NA,NA,NA,188,185.04,186,52,NA,NA,2.31,0.79,NA,65,NA,337,46.64875,-93.37869,471006.7,5166207.2
1007101,10071,2257,9100,1,21,NA,4802415,Davis (main bay),NA,NA,NA,45,76.5,45,32,NA,NA,2.56,NA,NA,18,NA,NA,46.64926,-93.36759,471966.1,5166200.6
1007102,10071,2276,9100,2,21,NA,4802414,Steamboat,NA,NA,NA,42,59.52,42,21,NA,NA,2.41,1,NA,38,NA,NA,46.64096,-93.35641,472819.3,5165398.2
1007200,10072,2281,9101,0,39,NA,4802422,Rock,NA,NA,NA,366,341.48,317,13,NA,NA,5.33,1.52,NA,341.48,NA,315,46.62911,-93.37977,470459.2,5164338.9
1007300,10073,2296,9101,0,20,NA,4802427,Bass,Little Bass,NA,NA,60,56.98,57,58,NA,NA,1.43,0.55,NA,16,NA,360,46.62145,-93.36944,471716.6,5163151
1007400,10074,2308,10003,0,36,NA,4802429,Turner,NA,NA,NA,63,63.23,61,21,8,NA,1.46,0.56,NA,49,NA,NA,46.61021,-93.40485,468977.4,5161973.3
1007500,10075,10513,10003,0,NA,NA,4802432,Ude,NA,NA,NA,13,9.47,NA,NA,NA,NA,0.67,NA,NA,0,NA,NA,46.60489,-93.40151,469296.4,5161329.5
1007600,10076,2147,9102,0,37,NA,4902405,Sanders,NA,NA,NA,55,34.84,51,6,5,NA,0.92,NA,NA,34.84,NA,NA,46.75979,-93.40389,469158.2,5178562.5
1007700,10077,2184,9097,0,39,NA,4902423,Rat,NA,NA,NA,442,431.3,405,21,NA,NA,4.68,1.65,NA,389,NA,225,46.71885,-93.34635,473426.4,5174024
1007800,10078,2140,9096,0,21,NA,4902401,Brown,Little Bass,NA,NA,97,68.2,80,28,NA,NA,1.58,1,NA,62,NA,NA,46.76616,-93.32934,474850.5,5179275
1008000,10080,10047,9102,0,NA,NA,5002434,Libby,NA,NA,NA,77,69.66,NA,NA,NA,NA,1.48,NA,NA,0,NA,NA,46.77161,-93.3605,472462.7,5179836.7
1008100,10081,9681,9091,0,NA,NA,5102436,Oxbow,NA,NA,NA,36,27.53,NA,NA,NA,NA,0.98,NA,NA,0,NA,NA,46.85722,-93.33624,474359.3,5189363.8
1008200,10082,2022,9091,0,36,NA,5102436,Twin,NA,NA,NA,39,40.16,38,28,5,NA,1.57,1,NA,33,NA,NA,46.86521,-93.32913,474938.1,5190221.6
1008300,10083,2271,9101,0,20,NA,4802418,Townline,NA,NA,NA,80,67.24,61,40,16,NA,2,0.72,NA,25,NA,292,46.64637,-93.43655,466529.5,5165955.7
1008400,10084,11047,10044,0,NA,NA,4502502,Sugar,NA,NA,NA,23,18.44,NA,NA,NA,NA,0.78,NA,NA,0,NA,NA,46.40868,-93.46837,464017.3,5139587.1
1008500,10085,2539,21007,0,37,NA,4502520,Twenty,NA,NA,NA,153,123.22,115,4,4,NA,2.48,NA,NA,123.22,NA,NA,46.36864,-93.52892,459330.6,5135169.5
1008600,10086,2566,21008,0,37,NA,4502533,Deer,Maple,NA,NA,47,47.46,42,6,5,NA,1.29,NA,NA,47.46,NA,NA,46.33679,-93.51018,460729.9,5131618
1008800,10088,10783,10029,0,NA,NA,4602503,Lily,NA,NA,NA,50,44.07,NA,NA,NA,NA,1.03,NA,NA,0,NA,NA,46.5002,-93.4824,463000.6,5149738.6
1009000,10090,10864,10029,0,NA,NA,4602517,Spring,Erickson,NA,NA,35,27.85,NA,NA,NA,NA,0.97,NA,NA,0,NA,NA,46.47241,-93.51787,460244.8,5146653.5
1009100,10091,2452,10041,0,23,NA,4602518,Rabbit,NA,NA,NA,210,211.61,214,51,19,NA,4.62,1.05,NA,77,NA,45,46.46231,-93.53679,458726.3,5145604.8
1009200,10092,2480,10028,0,37,NA,4602526,Swamp,NA,NA,NA,276,271.54,273,5,5,NA,2.95,2,NA,271.54,NA,NA,46.4408,-93.4631,464357,5143108.4
1009300,10093,2491,10043,0,29,NA,4602533,Clear,NA,NA,NA,590,568.11,562,24,6,NA,5.29,1.25,NA,363,NA,360,46.42884,-93.50285,461279.5,5141877.5
1009400,10094,10958,10042,0,NA,NA,4602530,Johnson,NA,NA,NA,20,14.87,NA,NA,NA,NA,0.73,NA,NA,0,NA,NA,46.44068,-93.54242,458359,5143128.7
1009500,10095,11021,10044,0,NA,NA,4602534,Unnamed,NA,NA,NA,16,12.68,NA,NA,NA,NA,0.6,NA,NA,0,NA,NA,46.42355,-93.47657,463364.3,5141206.9
1009700,10097,2339,10030,0,37,NA,4702516,Newstrom,NA,NA,NA,97,77.56,77,2,1,NA,1.5,1,NA,77.56,NA,NA,46.55628,-93.51619,460431.1,5155982.2
1009800,10098,10707,10019,0,NA,NA,4702527,Camp,NA,NA,NA,127,103.68,NA,NA,NA,NA,1.53,NA,NA,0,NA,NA,46.52764,-93.48074,463123.4,5152789.8
1010000,10100,2260,10006,0,20,NA,4802514,Jenkins,NA,NA,NA,127,114.07,111,38,18,NA,2.49,1.03,NA,38.8,NA,292,46.65007,-93.48058,463160.5,5166394.4
1010100,10101,2269,9101,0,36,NA,4802513,Long,NA,NA,NA,33,34.66,34,42,4,NA,1.57,0.56,NA,30.5,NA,270,46.64757,-93.45515,465161.2,5166088.4
1010200,10102,2274,10005,0,31,NA,4802515,Wilkins,NA,NA,NA,366,348.08,372,39,20,NA,3.6,1.04,NA,106,NA,247,46.63992,-93.49883,461901.1,5165316.5
1010300,10103,10407,10005,0,NA,NA,4802516,Whispering,NA,NA,NA,23,19.38,NA,NA,NA,NA,0.76,NA,NA,0,NA,NA,46.64262,-93.51333,460712.4,5165566.8
1010400,10104,2290,10007,0,31,NA,4802520,French,NA,NA,NA,155,149.26,137,37,NA,NA,2.91,0.88,NA,61,NA,360,46.62392,-93.54558,458297.1,5163659.1
1010600,10106,10079,9117,0,NA,NA,4902504,Clear,NA,NA,NA,123,29.89,NA,NA,NA,NA,1.18,NA,NA,0,NA,NA,46.75542,-93.50705,461243.7,5178090.5
1010700,10107,2162,9118,0,36,NA,4902509,Red,NA,NA,NA,97,92.64,83,18,8,NA,1.94,NA,NA,72,NA,NA,46.74276,-93.52356,459948.2,5176719.8
1010800,10108,9134,9054,0,NA,NA,5202513,Langs,NA,NA,NA,43,27.95,NA,NA,NA,NA,0.8,NA,NA,0,NA,NA,46.99709,-93.46308,464775.3,5204957.6
1010900,10109,1858,9055,0,20,NA,5202516,Taylor,NA,NA,NA,53,54.95,52.3,84,23,NA,1.32,0.39,NA,17.8,NA,NA,46.99312,-93.51278,461008.8,5204521.9
1011000,10110,9208,9055,0,NA,NA,5202530,Studhorse,NA,NA,NA,63,18.11,NA,NA,NA,NA,0.7,NA,NA,0,NA,NA,46.97202,-93.5581,457566.8,5202213.1
1011100,10111,9193,9054,0,NA,NA,5202524,Washburn,NA,NA,NA,73,58.93,NA,NA,NA,NA,1.24,NA,NA,0,NA,NA,46.97751,-93.4629,464770.1,5202755.3
1011200,10112,9225,9055,0,NA,NA,5202530,Dagle,NA,NA,NA,17,11.48,NA,NA,NA,NA,0.52,NA,NA,0,NA,NA,46.96749,-93.55623,457708.5,5201712.1
1011300,10113,10929,10038,0,NA,NA,4602624,Turtle,NA,NA,NA,53,17.52,NA,NA,NA,NA,0.8,NA,NA,0,NA,NA,46.45009,-93.55942,457022,5144242.4
1011400,10114,11008,10043,0,NA,NA,4602531,Thirty-One,NA,NA,NA,40,31.61,NA,NA,NA,NA,0.9,NA,NA,0,NA,NA,46.4246,-93.55544,457300.9,5141366.8
1011600,10116,2401,10031,0,21,NA,4602604,Four,Seth,NA,NA,133,137.25,121,31,8,NA,1.98,0.64,NA,81,NA,NA,46.49542,-93.63042,451623.7,5149238.9
1011700,10117,2400,10039,0,32,NA,4602605,Nord,NA,NA,NA,414,418.16,411.5,29,NA,NA,5.29,1.52,NA,272,NA,315,46.4922,-93.65209,449908.9,5148908
1011800,10118,2396,10039,0,21,NA,4602606,Raspberry,NA,NA,NA,27,16.94,21,23,NA,NA,0.69,NA,NA,16.94,NA,NA,46.50157,-93.67495,448197.9,5150004.3
1011900,10119,10834,10039,0,NA,NA,4602607,Edquist,NA,NA,NA,43,38.38,NA,NA,NA,NA,0.94,NA,NA,0,NA,NA,46.48049,-93.67493,448195.8,5147675.7
1012000,10120,2426,10040,0,29,NA,4602611,Section Twelve,NA,NA,NA,167,170,156,40,NA,NA,2.45,1,NA,89,NA,NA,46.48133,-93.58359,455231.8,5147662.2
1012100,10121,10862,10040,0,NA,NA,4602615,Linde,NA,NA,NA,30,30.93,NA,NA,NA,NA,1.09,NA,NA,0,NA,NA,46.47268,-93.60344,453717.2,5146754.6
1012200,10122,2457,10040,0,21,NA,4602614,Sweetman,Dagle,NA,NA,30,25.45,24,32,NA,NA,0.79,NA,NA,14,NA,NA,46.46229,-93.58952,454719.9,5145598.2
1012400,10124,10866,10038,0,NA,NA,4602616,Sixteen,NA,NA,NA,20,16.64,NA,NA,NA,NA,0.6,NA,NA,0,NA,NA,46.47241,-93.63452,451296.4,5146729
1012600,10126,2468,10038,0,21,NA,4602623,Monson,Sjodine,NA,NA,50,46.27,47,28,NA,NA,1.12,NA,NA,31,NA,NA,46.45154,-93.60052,453895.6,5144386.8
1012700,10127,10950,10038,0,NA,NA,4602625,Section 25,NA,NA,NA,48,45.54,NA,NA,NA,NA,1.06,NA,NA,0,NA,NA,46.44194,-93.56914,456296,5143297.8
1012800,10128,11010,10043,0,NA,NA,4602636,Lingroth,Lindgroth,NA,NA,83,78.06,NA,NA,NA,NA,1.68,NA,NA,0,NA,NA,46.42213,-93.57661,455738,5141114.2
1013000,10130,10730,10031,0,NA,NA,4702627,Perkins,NA,NA,NA,20,17.6,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,46.52166,-93.61971,452460.5,5152185.1
1013100,10131,10710,10031,0,NA,NA,4702628,Johnson,NA,NA,NA,27,21.78,NA,NA,NA,NA,0.73,NA,NA,0,NA,NA,46.52729,-93.64158,450795,5152851.4
1013200,10132,3582,10031,0,32,NA,4702633,Hanson,Hansen (PWI),NA,NA,200,143.28,135,42,NA,NA,3.55,NA,NA,88,NA,270,46.5155,-93.63088,451180.5,5151468.6
1013300,10133,4325,10031,0,NA,NA,4702632,Olson,Ripple,NA,NA,17,15.02,NA,NA,NA,NA,0.66,NA,NA,0,NA,NA,46.51083,-93.65791,449493.5,5151043.4
1013400,10134,10076,10009,0,NA,NA,4902603,Sitas,NA,NA,NA,103,58.6,NA,NA,NA,NA,1.1,NA,NA,0,NA,NA,46.75404,-93.61953,452702.2,5178023.1
1013500,10135,10069,10009,0,NA,NA,4902604,Packer,NA,NA,NA,20,19.85,NA,NA,NA,NA,0.92,NA,NA,0,NA,NA,46.7579,-93.65407,450065,5178464.8
1013800,10138,9968,9114,0,NA,NA,5002629,Kingsley Pothole,Kingley Pothole,NA,NA,33,26.33,NA,NA,NA,NA,0.87,NA,NA,0,NA,NA,46.7901,-93.67185,448744.3,5182049.1
1013900,10139,9405,9109,0,NA,NA,5102609,Kangas,NA,NA,NA,52,45.05,NA,NA,NA,NA,1.1,NA,NA,0,NA,NA,46.91805,-93.64928,450608.7,5196236.2
1014000,10140,9613,9112,0,NA,NA,5102634,Moose,NA,NA,NA,148,144.52,NA,NA,NA,NA,1.87,NA,NA,0,NA,NA,46.8685,-93.6349,451618.6,5190761.1
1014100,10141,1828,9056,0,NA,NA,5202612,Previs,NA,NA,NA,17,16.83,21,14,NA,NA,0.74,NA,NA,16.83,NA,NA,47.01347,-93.58108,455844,5206837.7
1014200,10142,17002,9056,0,25,NA,5202612,Hill,NA,NA,NA,898,792.14,907,48,21.8,NA,10.68,3.94,NA,354,NA,360,47.00226,-93.59025,454896.5,5205662.9
1014300,10143,9091,9059,0,NA,NA,5202607,Perry,NA,NA,NA,24,15.75,NA,NA,NA,NA,0.67,NA,NA,0,NA,NA,47.00716,-93.69223,447403.5,5206206.9
1014400,10144,1847,9058,0,33,NA,5202609,Bible,Hill,NA,NA,21,19.06,19,45,NA,NA,0.92,NA,NA,11,NA,NA,47.00211,-93.6365,451595.4,5205547.8
1014500,10145,1836,9058,0,36,NA,5202610,Chamberlin,Chamberline,NA,NA,11,10.38,10,24,NA,NA,0.63,NA,NA,9,NA,NA,47.01014,-93.6197,452934.5,5206463.6
1014800,10148,2092,9114,0,39,NA,5002713,White Elk,NA,NA,NA,780,686.31,854,4,3,NA,5.56,NA,NA,686.31,NA,NA,46.81295,-93.70051,446514.4,5184553.7
1014900,10149,2509,10037,0,NA,NA,4502702,Mallard,Rice,NA,NA,354,346.16,417,5,3,NA,3.22,1,NA,346.16,NA,NA,46.40893,-93.72011,444604.8,5139757
1015000,10150,11073,10036,0,NA,NA,4502707,Little Spruce,NA,NA,NA,40,30.23,NA,NA,NA,NA,0.96,NA,NA,0,NA,NA,46.39695,-93.80283,438281.2,5138497.7
