max_depth_m,Parent_DOW.x,Parent_DOW.y,LAKE_AREA_MN_ACRES,LARGE_LAKE_FLAG,UTM_DATUM_ID,UTM_ZONE_ID
NA,NA,690225,29.43,N,83,15
NA,NA,690226,11.54,N,83,15
NA,NA,690227,10.69,N,83,15
NA,NA,690228,11.01,N,83,15
NA,NA,690229,11.12,N,83,15
NA,NA,690230,210.34,N,83,15
NA,NA,690231,89.8,N,83,15
NA,NA,690232,93.62,N,83,15
NA,NA,690233,8.65,N,83,15
NA,NA,690234,19.27,N,83,15
NA,NA,690235,79.45,N,83,15
NA,NA,690236,8.14,N,83,15
NA,NA,690237,72.09,N,83,15
NA,NA,690238,107.1,N,83,15
NA,NA,690239,8.63,N,83,15
NA,NA,690240,12.61,N,83,15
NA,NA,690241,207.17,N,83,15
NA,NA,690242,23.89,N,83,15
NA,NA,690243,28.68,N,83,15
NA,NA,690244,18.76,N,83,15
NA,NA,690245,12.8,N,83,15
NA,NA,690246,31.71,N,83,15
NA,NA,690247,83.35,N,83,15
NA,NA,690248,270.24,N,83,15
NA,NA,690250,13.55,N,83,15
NA,NA,690251,54.62,N,83,15
NA,NA,690252,13.6,N,83,15
NA,NA,690253,129.6,N,83,15
NA,NA,690255,35.15,N,83,15
NA,NA,690256,62.88,N,83,15
NA,NA,690257,10.53,N,83,15
NA,NA,690258,14.94,N,83,15
NA,NA,690259,8.89,N,83,15
NA,NA,690260,14.6,N,83,15
NA,NA,690261,14.04,N,83,15
NA,NA,690262,21.53,N,83,15
NA,NA,690263,117.27,N,83,15
NA,NA,690264,141.2,N,83,15
NA,NA,690265,12.35,N,83,15
NA,NA,690266,30.26,N,83,15
NA,NA,690267,16,N,83,15
NA,NA,690268,27.62,N,83,15
NA,NA,690269,52.89,N,83,15
NA,NA,690270,16.09,N,83,15
NA,NA,690271,59.45,N,83,15
NA,NA,690272,9.82,N,83,15
NA,NA,690274,11.91,N,83,15
NA,NA,690275,175.8,N,83,15
NA,NA,690276,22.22,N,83,15
NA,NA,690277,112.62,N,83,15
NA,NA,690279,69.68,N,83,15
NA,NA,690280,27.14,N,83,15
NA,NA,690281,85.01,N,83,15
NA,NA,690282,43.29,N,83,15
NA,NA,690283,108.83,N,83,15
NA,NA,690284,8.09,N,83,15
NA,NA,690286,39.77,N,83,15
NA,NA,690287,7.61,N,83,15
NA,NA,690288,103.86,N,83,15
NA,NA,690289,8.58,N,83,15
NA,NA,690290,10.86,N,83,15
NA,NA,690291,14.17,N,83,15
NA,NA,690292,49.85,N,83,15
NA,NA,690293,34.99,N,83,15
NA,NA,690294,68.63,N,83,15
NA,NA,690295,100.1,N,83,15
NA,NA,690296,63.22,N,83,15
NA,NA,690297,120.63,N,83,15
NA,NA,690298,76.86,N,83,15
NA,NA,690299,68.4,N,83,15
NA,NA,690300,76.48,N,83,15
NA,NA,690301,11.01,N,83,15
NA,NA,690302,63.41,N,83,15
NA,NA,690303,47.19,N,83,15
NA,NA,690304,11.87,N,83,15
NA,NA,690305,14.17,N,83,15
NA,NA,690306,12.28,N,83,15
NA,NA,690307,73.43,N,83,15
NA,NA,690308,7.86,N,83,15
NA,NA,690309,28.59,N,83,15
NA,NA,690310,11.19,N,83,15
NA,NA,690311,68.25,N,83,15
NA,NA,690312,17.19,N,83,15
NA,NA,690313,10.96,N,83,15
NA,NA,690314,36.48,N,83,15
NA,NA,690315,54.1,N,83,15
NA,NA,690316,1025.07,N,83,15
NA,NA,690317,59.38,N,83,15
NA,NA,690318,41.36,N,83,15
NA,NA,690319,74.89,N,83,15
NA,NA,690320,7.49,N,83,15
NA,NA,690321,36.02,N,83,15
NA,NA,690322,104.69,N,83,15
NA,NA,690323,94.11,N,83,15
NA,NA,690324,21.56,N,83,15
NA,NA,690325,1038.35,N,83,15
NA,NA,690326,75.78,N,83,15
NA,NA,690327,11.08,N,83,15
NA,NA,690328,9.32,N,83,15
NA,NA,690329,98.71,N,83,15
NA,NA,690330,762.91,N,83,15
NA,NA,690331,9.62,N,83,15
NA,NA,690332,69.22,N,83,15
NA,NA,690333,42.1,N,83,15
NA,NA,690334,37.75,N,83,15
NA,NA,690335,77.17,N,83,15
NA,NA,690336,16.53,N,83,15
NA,NA,690337,8.85,N,83,15
NA,NA,690338,70.21,N,83,15
NA,NA,690339,552.93,N,83,15
NA,NA,690340,411.36,N,83,15
NA,NA,690341,100.06,N,83,15
NA,NA,690342,119.68,N,83,15
NA,NA,690343,276.56,N,83,15
NA,NA,690344,11.42,N,83,15
NA,NA,690345,241.43,N,83,15
NA,NA,690346,48.7,N,83,15
NA,NA,690347,17.76,N,83,15
NA,NA,690348,271.84,N,83,15
NA,NA,690349,27.4,N,83,15
NA,NA,690350,659.89,N,83,15
NA,NA,690351,30.64,N,83,15
NA,NA,690352,64.14,N,83,15
NA,NA,690353,39.2,N,83,15
NA,NA,690354,29.12,N,83,15
NA,NA,690355,8.05,N,83,15
NA,NA,690356,31.24,N,83,15
NA,NA,690357,32.69,N,83,15
NA,NA,690358,160.28,N,83,15
NA,NA,690359,34.8,N,83,15
NA,NA,690360,13.54,N,83,15
NA,NA,690361,15.98,N,83,15
NA,NA,690362,34.76,N,83,15
NA,NA,690363,11.89,N,83,15
NA,NA,690364,12.54,N,83,15
NA,NA,690365,3.17,N,83,15
NA,NA,690366,12.49,N,83,15
NA,NA,690367,13.51,N,83,15
NA,NA,690368,48.23,N,83,15
NA,NA,690369,338.36,N,83,15
NA,NA,690370,9.61,N,83,15
NA,NA,690372,8000.51,N,83,15
NA,NA,690374,258.76,N,83,15
NA,NA,690375,11.54,N,83,15
NA,NA,690375,0.83,N,83,15
NA,NA,690375,3.25,N,83,15
NA,NA,690375,3.97,N,83,15
NA,NA,690377,25.47,N,83,15
NA,NA,690378,39272.25,Y,83,15
NA,NA,690379,131.46,N,83,15
NA,NA,690380,55.29,N,83,15
NA,NA,690381,207.89,N,83,15
NA,NA,690383,290.86,N,83,15
NA,NA,690384,91.24,N,83,15
NA,NA,690385,43.2,N,83,15
NA,NA,690386,42.8,N,83,15
NA,NA,690387,20.55,N,83,15
NA,NA,690388,130.52,N,83,15
NA,NA,690389,24.38,N,83,15
NA,NA,690390,20.83,N,83,15
NA,NA,690391,11.99,N,83,15
NA,NA,690392,31.03,N,83,15
NA,NA,690393,96.57,N,83,15
NA,NA,690395,12.89,N,83,15
NA,NA,690396,65.17,N,83,15
NA,NA,690398,11.92,N,83,15
NA,NA,690399,17.64,N,83,15
NA,NA,690400,49.93,N,83,15
NA,NA,690401,15.97,N,83,15
NA,NA,690402,30.14,N,83,15
NA,NA,690403,67.58,N,83,15
NA,NA,690404,103.73,N,83,15
NA,NA,690405,39.92,N,83,15
NA,NA,690406,17.07,N,83,15
NA,NA,690407,19.61,N,83,15
NA,NA,690408,61.25,N,83,15
NA,NA,690409,31.54,N,83,15
NA,NA,690410,21.84,N,83,15
NA,NA,690411,24.91,N,83,15
NA,NA,690412,430.77,N,83,15
NA,NA,690413,49.28,N,83,15
NA,NA,690414,229.16,N,83,15
NA,NA,690415,12.81,N,83,15
NA,NA,690416,46.39,N,83,15
NA,NA,690417,76.44,N,83,15
NA,NA,690418,8.61,N,83,15
NA,NA,690419,65.49,N,83,15
NA,NA,690421,10.76,N,83,15
NA,NA,690422,68.99,N,83,15
NA,NA,690423,8.68,N,83,15
NA,NA,690424,70.68,N,83,15
NA,NA,690425,34.79,N,83,15
NA,NA,690427,35.19,N,83,15
NA,NA,690428,104.54,N,83,15
NA,NA,690429,156.08,N,83,15
NA,NA,690430,13.67,N,83,15
NA,NA,690431,31.79,N,83,15
NA,NA,690432,13.47,N,83,15
NA,NA,690433,29.66,N,83,15
NA,NA,690435,44.84,N,83,15
NA,NA,690436,208.39,N,83,15
NA,NA,690438,11.08,N,83,15
NA,NA,690439,19.74,N,83,15
NA,NA,690440,8.43,N,83,15
NA,NA,690441,44.34,N,83,15
NA,NA,690442,17.14,N,83,15
NA,NA,690443,16.12,N,83,15
NA,NA,690444,28.94,N,83,15
NA,NA,690445,12.03,N,83,15
NA,NA,690446,243.98,N,83,15
NA,NA,690447,10.7,N,83,15
NA,NA,690448,830.14,N,83,15
NA,NA,690449,8.09,N,83,15
NA,NA,690450,264.93,N,83,15
NA,NA,690451,54.95,N,83,15
NA,NA,690452,347.27,N,83,15
NA,NA,690453,58.5,N,83,15
NA,NA,690454,134.24,N,83,15
NA,NA,690455,527.95,N,83,15
NA,NA,690456,612.43,N,83,15
NA,NA,690457,41.26,N,83,15
NA,NA,690458,9.16,N,83,15
NA,NA,690459,88.9,N,83,15
NA,NA,690460,6.97,N,83,15
NA,NA,690461,493.3,N,83,15
NA,NA,690462,16.37,N,83,15
NA,NA,690463,14.1,N,83,15
NA,NA,690464,171.13,N,83,15
NA,NA,690465,191.81,N,83,15
NA,NA,690466,13.21,N,83,15
NA,NA,690467,35.72,N,83,15
NA,NA,690468,52.87,N,83,15
NA,NA,690469,207.33,N,83,15
NA,NA,690470,2016.61,N,83,15
NA,NA,690471,19.77,N,83,15
NA,NA,690472,12.36,N,83,15
NA,NA,690473,181.35,N,83,15
NA,NA,690474,33.89,N,83,15
NA,NA,690475,96.55,N,83,15
NA,NA,690476,19.39,N,83,15
NA,NA,690477,59.67,N,83,15
NA,NA,690478,140.17,N,83,15
NA,NA,690479,47.56,N,83,15
NA,NA,690480,156.49,N,83,15
NA,NA,690481,108.3,N,83,15
NA,NA,690483,23.83,N,83,15
NA,NA,690484,167.01,N,83,15
NA,NA,690485,52.41,N,83,15
NA,NA,690486,26.52,N,83,15
NA,NA,690487,183.8,N,83,15
NA,NA,690488,152.01,N,83,15
NA,NA,690491,3258.5,N,83,15
NA,NA,690492,11.37,N,83,15
NA,NA,690497,66.15,N,83,15
NA,NA,690498,7425.4,N,83,15
NA,NA,690499,7.85,N,83,15
NA,NA,690500,10.68,N,83,15
NA,NA,690501,5.38,N,83,15
NA,NA,690501,21.39,N,83,15
NA,NA,690502,12.99,N,83,15
NA,NA,690503,17.36,N,83,15
NA,NA,690504,14.26,N,83,15
NA,NA,690505,20.85,N,83,15
NA,NA,690507,63.85,N,83,15
NA,NA,690508,13.7,N,83,15
NA,NA,690509,109.12,N,83,15
NA,NA,690512,51.24,N,83,15
NA,NA,690513,175.73,N,83,15
NA,NA,690514,12.49,N,83,15
NA,NA,690515,71.71,N,83,15
NA,NA,690516,35.71,N,83,15
NA,NA,690517,10.14,N,83,15
NA,NA,690518,14.18,N,83,15
NA,NA,690519,41.18,N,83,15
NA,NA,690520,18.89,N,83,15
NA,NA,690522,34.62,N,83,15
NA,NA,690523,91.89,N,83,15
NA,NA,690524,7.57,N,83,15
NA,NA,690525,58.9,N,83,15
NA,NA,690526,28.5,N,83,15
NA,NA,690527,9.78,N,83,15
NA,NA,690528,18.06,N,83,15
NA,NA,690530,50.14,N,83,15
NA,NA,690531,57.01,N,83,15
NA,NA,690532,81.4,N,83,15
NA,NA,690533,69.81,N,83,15
NA,NA,690534,45.22,N,83,15
NA,NA,690535,25.63,N,83,15
NA,NA,690536,205.8,N,83,15
NA,NA,690537,55.63,N,83,15
NA,NA,690538,130.15,N,83,15
NA,NA,690539,30.74,N,83,15
NA,NA,690540,28.28,N,83,15
NA,NA,690541,8.35,N,83,15
NA,NA,690542,55.84,N,83,15
NA,NA,690543,48.64,N,83,15
NA,NA,690547,13.37,N,83,15
NA,NA,690548,66.49,N,83,15
NA,NA,690549,40.1,N,83,15
NA,NA,690551,13.2,N,83,15
NA,NA,690552,19.47,N,83,15
NA,NA,690554,20.92,N,83,15
NA,NA,690555,29.87,N,83,15
NA,NA,690557,20.11,N,83,15
NA,NA,690558,25.45,N,83,15
NA,NA,690559,65.44,N,83,15
NA,NA,690560,18.44,N,83,15
NA,NA,690561,29.77,N,83,15
NA,NA,690562,55.32,N,83,15
NA,NA,690563,37.67,N,83,15
NA,NA,690564,30.7,N,83,15
NA,NA,690565,452.61,N,83,15
NA,NA,690566,23.21,N,83,15
NA,NA,690567,14.22,N,83,15
NA,NA,690568,204.9,N,83,15
NA,NA,690569,52.82,N,83,15
NA,NA,690570,10.73,N,83,15
NA,NA,690571,47.9,N,83,15
NA,NA,690572,42.94,N,83,15
NA,NA,690573,13.41,N,83,15
NA,NA,690574,48.04,N,83,15
NA,NA,690575,11.31,N,83,15
NA,NA,690576,21.95,N,83,15
NA,NA,690578,28.66,N,83,15
NA,NA,690579,91.9,N,83,15
NA,NA,690580,214.22,N,83,15
NA,NA,690581,752.04,N,83,15
NA,NA,690582,178.71,N,83,15
NA,NA,690583,198.15,N,83,15
NA,NA,690584,49.59,N,83,15
NA,NA,690585,25.08,N,83,15
NA,NA,690586,67.99,N,83,15
NA,NA,690587,743.67,N,83,15
NA,NA,690588,63.07,N,83,15
NA,NA,690589,120.16,N,83,15
NA,NA,690590,94.69,N,83,15
NA,NA,690591,316.5,N,83,15
NA,NA,690592,14.8,N,83,15
NA,NA,690593,58,N,83,15
NA,NA,690594,17.81,N,83,15
NA,NA,690595,20.46,N,83,15
NA,NA,690596,61.04,N,83,15
NA,NA,690597,18.33,N,83,15
NA,NA,690598,12.48,N,83,15
NA,NA,690599,18.73,N,83,15
NA,NA,690600,13.91,N,83,15
NA,NA,690601,5.63,N,83,15
NA,NA,690603,43.83,N,83,15
NA,NA,690604,115.55,N,83,15
NA,NA,690605,9.16,N,83,15
NA,NA,690606,21.82,N,83,15
NA,NA,690607,12.4,N,83,15
NA,NA,690608,557.53,N,83,15
NA,NA,690609,16.99,N,83,15
NA,NA,690610,58.05,N,83,15
NA,NA,690611,77.15,N,83,15
NA,NA,690612,190.16,N,83,15
NA,NA,690613,1071.42,N,83,15
NA,NA,690614,71.49,N,83,15
NA,NA,690617,4848.39,N,83,15
NA,NA,690618,14.46,N,83,15
NA,NA,690619,81.16,N,83,15
NA,NA,690620,65.75,N,83,15
NA,NA,690621,16.04,N,83,15
NA,NA,690622,7.5,N,83,15
NA,NA,690623,257.86,N,83,15
NA,NA,690624,160.58,N,83,15
NA,NA,690625,19.83,N,83,15
NA,NA,690626,10.74,N,83,15
NA,NA,690629,24.87,N,83,15
NA,NA,690630,16.98,N,83,15
NA,NA,690631,82.97,N,83,15
NA,NA,690632,105.8,N,83,15
NA,NA,690633,61.44,N,83,15
NA,NA,690634,15.13,N,83,15
NA,NA,690635,132.2,N,83,15
NA,NA,690636,12.16,N,83,15
NA,NA,690637,72.75,N,83,15
NA,NA,690638,85.51,N,83,15
NA,NA,690639,17.19,N,83,15
NA,NA,690640,9.74,N,83,15
NA,NA,690641,162.15,N,83,15
NA,NA,690643,24.87,N,83,15
NA,NA,690644,88.01,N,83,15
NA,NA,690645,36.93,N,83,15
NA,NA,690647,8.71,N,83,15
NA,NA,690648,60.65,N,83,15
NA,NA,690649,47.15,N,83,15
NA,NA,690651,234.16,N,83,15
NA,NA,690652,20.5,N,83,15
NA,NA,690653,149.68,N,83,15
NA,NA,690654,88.37,N,83,15
NA,NA,690656,17.87,N,83,15
NA,NA,690657,162.25,N,83,15
NA,NA,690658,22.91,N,83,15
NA,NA,690659,44.11,N,83,15
NA,NA,690661,60.64,N,83,15
NA,NA,690665,10.76,N,83,15
NA,NA,690666,73.13,N,83,15
NA,NA,690667,15.14,N,83,15
NA,NA,690668,6.43,N,83,15
NA,NA,690669,1848.54,N,83,15
NA,NA,690670,22.62,N,83,15
NA,NA,690672,122.41,N,83,15
NA,NA,690673,14.98,N,83,15
NA,NA,690674,13.89,N,83,15
NA,NA,690675,19.34,N,83,15
NA,NA,690676,59.99,N,83,15
NA,NA,690678,12.93,N,83,15
NA,NA,690679,115.38,N,83,15
NA,NA,690680,13.8,N,83,15
NA,NA,690681,19.16,N,83,15
NA,NA,690682,271.84,N,83,15
NA,NA,690683,28.32,N,83,15
NA,NA,690684,773.76,N,83,15
NA,NA,690685,202.17,N,83,15
NA,NA,690686,143.03,N,83,15
NA,NA,690687,552.09,N,83,15
NA,NA,690688,59.35,N,83,15
NA,NA,690690,319.43,N,83,15
NA,NA,690691,1736.46,N,83,15
NA,NA,690692,111.76,N,83,15
NA,NA,690693,11755.36,N,83,15
NA,NA,690694,44733.62,Y,83,15
NA,NA,690695,114.83,N,83,15
NA,NA,690697,13.46,N,83,15
NA,NA,690698,143.24,N,83,15
NA,NA,690699,22.36,N,83,15
NA,NA,690702,47.05,N,83,15
NA,NA,690703,98.51,N,83,15
NA,NA,690704,22.6,N,83,15
NA,NA,690705,10.37,N,83,15
NA,NA,690706,36.64,N,83,15
NA,NA,690707,12.15,N,83,15
NA,NA,690708,62.23,N,83,15
NA,NA,690709,11.96,N,83,15
NA,NA,690710,13.75,N,83,15
NA,NA,690711,14.53,N,83,15
NA,NA,690712,14.26,N,83,15
NA,NA,690713,22.5,N,83,15
NA,NA,690714,26.12,N,83,15
NA,NA,690715,12.02,N,83,15
NA,NA,690716,29.22,N,83,15
NA,NA,690718,14.76,N,83,15
NA,NA,690719,28.29,N,83,15
NA,NA,690720,18.48,N,83,15
NA,NA,690721,52.28,N,83,15
NA,NA,690722,16.19,N,83,15
NA,NA,690723,13.14,N,83,15
NA,NA,690724,16.57,N,83,15
NA,NA,690726,168.13,N,83,15
NA,NA,690727,53.49,N,83,15
NA,NA,690728,16.46,N,83,15
NA,NA,690729,88.81,N,83,15
NA,NA,690730,119.3,N,83,15
NA,NA,690731,96.8,N,83,15
NA,NA,690733,9.94,N,83,15
NA,NA,690734,18.22,N,83,15
NA,NA,690735,9.82,N,83,15
NA,NA,690737,24.92,N,83,15
NA,NA,690738,33.58,N,83,15
NA,NA,690739,43.81,N,83,15
NA,NA,690740,117.87,N,83,15
NA,NA,690741,275.84,N,83,15
NA,NA,690743,56.93,N,83,15
NA,NA,690745,77.96,N,83,15
NA,NA,690746,111.3,N,83,15
NA,NA,690747,145.32,N,83,15
NA,NA,690750,227.97,N,83,15
NA,NA,690751,31.9,N,83,15
NA,NA,690752,8.08,N,83,15
NA,NA,690753,2.17,N,83,15
NA,NA,690754,156.44,N,83,15
NA,NA,690756,58.87,N,83,15
NA,NA,690757,79.08,N,83,15
NA,NA,690758,10.72,N,83,15
NA,NA,690759,54.55,N,83,15
NA,NA,690760,566.12,N,83,15
NA,NA,690761,219.2,N,83,15
NA,NA,690762,26.08,N,83,15
NA,NA,690763,71.1,N,83,15
NA,NA,690764,307.94,N,83,15
NA,NA,690765,477.8,N,83,15
NA,NA,690766,65.92,N,83,15
NA,NA,690767,7.57,N,83,15
NA,NA,690768,67.8,N,83,15
NA,NA,690769,21.2,N,83,15
NA,NA,690770,19.67,N,83,15
NA,NA,690771,16.97,N,83,15
NA,NA,690772,11.74,N,83,15
NA,NA,690773,17.29,N,83,15
NA,NA,690774,28.97,N,83,15
NA,NA,690776,46.91,N,83,15
NA,NA,690778,37.31,N,83,15
NA,NA,690779,29.93,N,83,15
NA,NA,690780,20.41,N,83,15
NA,NA,690781,45.38,N,83,15
NA,NA,690783,13.4,N,83,15
NA,NA,690784,21.98,N,83,15
NA,NA,690785,14.89,N,83,15
NA,NA,690786,10.96,N,83,15
NA,NA,690787,10.33,N,83,15
NA,NA,690788,18.11,N,83,15
NA,NA,690789,15.3,N,83,15
NA,NA,690791,11.93,N,83,15
NA,NA,690792,8.26,N,83,15
NA,NA,690793,386.11,N,83,15
NA,NA,690794,80,N,83,15
NA,NA,690795,13.35,N,83,15
NA,NA,690796,248.8,N,83,15
NA,NA,690797,29.96,N,83,15
NA,NA,690798,56.14,N,83,15
NA,NA,690799,138.55,N,83,15
NA,NA,690800,42.67,N,83,15
NA,NA,690801,12.79,N,83,15
NA,NA,690802,225.1,N,83,15
NA,NA,690803,140.42,N,83,15
NA,NA,690804,0.64,N,83,15
NA,NA,690805,110.01,N,83,15
NA,NA,690806,929.09,N,83,15
NA,NA,690807,28.2,N,83,15
NA,NA,690808,35.81,N,83,15
NA,NA,690809,128.89,N,83,15
NA,NA,690811,24.75,N,83,15
NA,NA,690812,11.86,N,83,15
NA,NA,690813,11.85,N,83,15
NA,NA,690814,38.49,N,83,15
NA,NA,690815,126.43,N,83,15
NA,NA,690816,30.3,N,83,15
NA,NA,690817,109.14,N,83,15
NA,NA,690818,12.68,N,83,15
NA,NA,690819,87.45,N,83,15
NA,NA,690820,21.35,N,83,15
NA,NA,690821,7.28,N,83,15
NA,NA,690822,12.72,N,83,15
NA,NA,690823,12.19,N,83,15
NA,NA,690824,16.9,N,83,15
NA,NA,690825,10.28,N,83,15
NA,NA,690826,18.04,N,83,15
NA,NA,690827,14.41,N,83,15
NA,NA,690828,3.22,N,83,15
NA,NA,690830,28.99,N,83,15
NA,NA,690831,61.31,N,83,15
NA,NA,690832,117.53,N,83,15
NA,NA,690833,116.12,N,83,15
NA,NA,690834,30.11,N,83,15
NA,NA,690835,33.87,N,83,15
NA,NA,690836,26.77,N,83,15
NA,NA,690837,85.04,N,83,15
NA,NA,690838,99.24,N,83,15
NA,NA,690839,72.29,N,83,15
NA,NA,690840,97.97,N,83,15
NA,NA,690843,92.5,N,83,15
NA,NA,690844,7.92,N,83,15
NA,NA,690845,24034,Y,83,15
NA,NA,690846,107.15,N,83,15
NA,NA,690847,40.25,N,83,15
NA,NA,690849,89.74,N,83,15
NA,NA,690850,34.31,N,83,15
NA,NA,690851,32.54,N,83,15
NA,NA,690852,13.19,N,83,15
NA,NA,690853,12.79,N,83,15
NA,NA,690854,30.39,N,83,15
NA,NA,690857,151.41,N,83,15
NA,NA,690858,21.93,N,83,15
NA,NA,690860,26.05,N,83,15
NA,NA,690861,15.85,N,83,15
NA,NA,690862,11.07,N,83,15
NA,NA,690863,86.17,N,83,15
NA,NA,690865,7.54,N,83,15
NA,NA,690866,4.89,N,83,15
NA,NA,690867,72.61,N,83,15
NA,NA,690868,51.39,N,83,15
NA,NA,690869,19.56,N,83,15
NA,NA,690870,298.85,N,83,15
NA,NA,690871,85.31,N,83,15
NA,NA,690873,9.2,N,83,15
NA,NA,690874,16.03,N,83,15
NA,NA,690875,105.16,N,83,15
NA,NA,690877,37.5,N,83,15
NA,NA,690878,42.03,N,83,15
NA,NA,690879,38.87,N,83,15
NA,NA,690880,26.06,N,83,15
NA,NA,690881,32.12,N,83,15
NA,NA,690882,16.47,N,83,15
NA,NA,690883,18.41,N,83,15
NA,NA,690884,314.3,N,83,15
NA,NA,690885,101.22,N,83,15
NA,NA,690886,14.98,N,83,15
NA,NA,690887,133.01,N,83,15
NA,NA,690888,62.17,N,83,15
NA,NA,690890,63.92,N,83,15
NA,NA,690891,52.99,N,83,15
NA,NA,690892,42.67,N,83,15
NA,NA,690893,139.19,N,83,15
NA,NA,690893,17.6,N,83,15
NA,NA,690894,9.01,N,83,15
NA,NA,690895,97.42,N,83,15
NA,NA,690896,56.8,N,83,15
NA,NA,690897,21.47,N,83,15
NA,NA,690898,3.66,N,83,15
NA,NA,690900,11.72,N,83,15
NA,NA,690901,17.79,N,83,15
NA,NA,690902,22.06,N,83,15
NA,NA,690903,35,N,83,15
NA,NA,690904,38.37,N,83,15
NA,NA,690905,16.37,N,83,15
NA,NA,690906,124.45,N,83,15
NA,NA,690907,49.67,N,83,15
NA,NA,690908,14.75,N,83,15
NA,NA,690909,8.97,N,83,15
NA,NA,690910,41.77,N,83,15
NA,NA,690911,132.51,N,83,15
NA,NA,690912,197.69,N,83,15
NA,NA,690913,67.3,N,83,15
NA,NA,690914,54.93,N,83,15
NA,NA,690915,6.44,N,83,15
NA,NA,690916,11.04,N,83,15
NA,NA,690917,62.09,N,83,15
NA,NA,690918,73.45,N,83,15
NA,NA,690919,32.5,N,83,15
NA,NA,690920,23.44,N,83,15
NA,NA,690921,31.04,N,83,15
NA,NA,690922,66.59,N,83,15
NA,NA,690923,66.92,N,83,15
NA,NA,690924,11.41,N,83,15
NA,NA,690925,131.37,N,83,15
NA,NA,690926,11.36,N,83,15
NA,NA,690927,11.01,N,83,15
NA,NA,690928,15.24,N,83,15
NA,NA,690929,11.27,N,83,15
NA,NA,690930,21.84,N,83,15
NA,NA,690931,21.16,N,83,15
NA,NA,690933,368.22,N,83,15
NA,NA,690934,31.89,N,83,15
NA,NA,690935,102.77,N,83,15
NA,NA,690936,132.86,N,83,15
NA,NA,690937,79.81,N,83,15
NA,NA,690938,88.18,N,83,15
NA,NA,690939,130.36,N,83,15
NA,NA,690940,12.31,N,83,15
NA,NA,690941,18,N,83,15
NA,NA,690942,7.83,N,83,15
NA,NA,690943,12.36,N,83,15
NA,NA,690945,8.93,N,83,15
NA,NA,690947,9.51,N,83,15
NA,NA,690951,5.93,N,83,15
NA,NA,690952,11.21,N,83,15
NA,NA,690953,7.2,N,83,15
NA,NA,690965,11.9,N,83,15
NA,NA,690967,0.61,N,83,15
NA,NA,690967,1.94,N,83,15
NA,NA,690975,16.92,N,83,15
NA,NA,690987,16.04,N,83,15
NA,NA,690988,14.28,N,83,15
NA,NA,690989,11.81,N,83,15
NA,NA,691007,12.96,N,83,15
NA,NA,691012,6.26,N,83,15
NA,NA,691019,7.9,N,83,15
NA,NA,691020,7.35,N,83,15
NA,NA,691022,10.64,N,83,15
NA,NA,691023,8.33,N,83,15
NA,NA,691024,13.19,N,83,15
NA,NA,691025,8.83,N,83,15
NA,NA,691027,8.67,N,83,15
NA,NA,691029,17.43,N,83,15
NA,NA,691035,34.92,N,NA,NA
NA,NA,691037,4.89,N,83,15
NA,NA,691038,3.6,N,83,15
NA,NA,691040,14.74,N,83,15
NA,NA,691042,10.01,N,83,15
NA,NA,691043,10.16,N,83,15
NA,NA,691045,11.46,N,83,15
NA,NA,691047,10.18,N,83,15
NA,NA,691048,5.68,N,83,15
NA,NA,691051,10.27,N,83,15
NA,NA,691052,30.71,N,83,15
NA,NA,691054,13.43,N,83,15
NA,NA,691056,13.54,N,83,15
NA,NA,691063,9,N,83,15
NA,NA,691064,48.6,N,83,15
NA,NA,691068,9.99,N,83,15
NA,NA,691069,10.1,N,83,15
NA,NA,691070,13.23,N,83,15
NA,NA,691071,11.25,N,83,15
NA,NA,691074,5.67,N,83,15
NA,NA,691077,14.68,N,83,15
NA,NA,691079,16.22,N,83,15
NA,NA,691081,10.3,N,83,15
NA,NA,691082,8.68,N,83,15
NA,NA,691084,15.74,N,83,15
NA,NA,691088,15.28,N,83,15
NA,NA,691095,16.1,N,83,15
NA,NA,691097,8.53,N,83,15
NA,NA,691099,5.89,N,83,15
NA,NA,691106,15.24,N,83,15
NA,NA,691107,14.47,N,83,15
NA,NA,691110,16.57,N,83,15
NA,NA,691113,13.36,N,83,15
NA,NA,691115,10.06,N,83,15
NA,NA,691118,15.19,N,83,15
NA,NA,691121,10.95,N,83,15
NA,NA,691123,8.92,N,83,15
NA,NA,691125,36,N,83,15
NA,NA,691126,14.19,N,83,15
NA,NA,691127,9.24,N,83,15
NA,NA,691128,16.47,N,83,15
NA,NA,691129,12.22,N,83,15
NA,NA,691130,11.82,N,83,15
NA,NA,691131,12.29,N,83,15
NA,NA,691132,10.82,N,83,15
NA,NA,691133,14.27,N,83,15
NA,NA,691134,12.85,N,83,15
NA,NA,691135,17.13,N,83,15
NA,NA,691136,11.86,N,83,15
NA,NA,691137,7.62,N,83,15
NA,NA,691138,19.91,N,83,15
NA,NA,691139,9.97,N,83,15
NA,NA,691140,8.08,N,83,15
NA,NA,691141,9.33,N,83,15
NA,NA,691142,12.8,N,83,15
NA,NA,691144,15.02,N,83,15
NA,NA,691146,14.94,N,83,15
NA,NA,691147,19.88,N,83,15
NA,NA,691148,16.67,N,83,15
NA,NA,691149,10.3,N,83,15
NA,NA,691150,11.65,N,83,15
NA,NA,691152,12.51,N,83,15
NA,NA,691153,24.69,N,83,15
NA,NA,691154,8.79,N,83,15
NA,NA,691155,11.67,N,83,15
NA,NA,691156,11.51,N,83,15
